dev_loginname	proj_unixname	is_admin	position
wes32980	codename-alex	0	Doc Writer
warlocke	codename-alex	0	Developer
sidthewicked	codename-alex	0	Developer
scriptfellow	codename-alex	1	Developer
roadkill16	codename-alex	0	Developer
quintok	codename-alex	0	Developer
orngrimm	codename-alex	0	Tester
insanemind	codename-alex	0	Developer
dryxel	codename-alex	0	Tester
ceedrick	codename-alex	0	Developer
zaxus	codemetrics	1	
mcjabberz	coded	1	
countjoe	codeconnector	1	Project Manager
aaronbockover	codeconnect	1	All-Hands Person
chicane	codecommander	1	
cclay	codecommander	0	
kprobst	codebox	1	
venussoftop	codebook	0	Developer
sjison	codebook	0	Developer
privera1	codebook	0	Developer
msborg	codebook	1	Developer
mikepratt	codebook	0	Developer
markstanton	codebook	0	Developer
gavilan	codebook	0	Developer
garykrell	codebook	0	
esparta	codebook	0	Developer
aguevara24	codebook	0	Developer
mteel	codeanalyze-gpl	1	
electrojavier	code2pdf	1	
shawnkhall	code-x	1	All-Hands Person
shankarpatil	code-x	0	Developer
kevaz	code-x	0	Developer
hollifm	code-x	0	Developer
e_weijmans	code-x	0	Developer
alpha42	code-x	0	Developer
stefmtl	code-nav	1	
mkerbiquet	code-browser	1	
hibou-57	code-browser	0	Developer
agnar	coda	1	
roliveto	coconut	1	Analysis / Design
mdipenta	coconut	1	Analysis / Design
frazur	coconut	0	Developer
andrea_delucia	coconut	0	Project Manager
steel_wheels	coconut-lib	1	
jongampark	cocoaguidgen	1	
sporkstorms	cocoadialog	1	
whatdidyoudo	cobrascript	1	
antonioprado	cobrabanco	1	Project Manager
vincekazuya	cobox	1	Project Manager
delinchant	cobox	0	Developer
aharper	cobolic	1	Project Manager
unl	cobold	1	Developer
ollix	cobold	1	Developer
joernt	cobold	0	Developer
fbenedictti	cobol-dbms	1	Project Manager
megid	coat	1	
riftit	coadunation	1	
coaddons	coaddons	1	
chanh	coaddons	1	Developer
ramin_zaghi	co2	1	
masoft	co2	0	
crstn_udrea	co2	0	
romanovs	cntmlib	1	
yygw	cnwizards	1	Project Manager
cnpack	cnwizards	1	
alexvn	cncc	1	
cnamoo	cnamoomodeler	1	
kurifu	cmrnsp	1	
daniel_braun	cmpbuilder	1	Developer
jesseanders	cmldev	1	Developer
dnave	cmldev	1	Developer
mervz22	cmis-ajax	1	
whkchung	cme	1	
tarr	cme	0	Developer
ossher	cme	0	Developer
kruskal	cme	0	Developer
billharrison	cme	0	Developer
terminusdv	cmage	1	
jdppm7	cmage	0	Developer
warweasle	cl-pcp	1	
meink	clxmlserial	0	Developer
harryo	clxmlserial	0	Developer
chrismo	clxmlserial	1	Project Manager
softmaxbr	clx-report	0	Developer
rogerbip	clx-report	0	Developer
rafaelgarcia	clx-report	0	Developer
petiz	clx-report	0	Developer
luizaujr	clx-report	0	Developer
lrreine	clx-report	0	Developer
louzada	clx-report	0	Developer
leonardols	clx-report	0	Developer
jonathas	clx-report	1	Project Manager
jalberto	clx-report	0	Developer
gostt	clx-report	0	Developer
gampert	clx-report	0	Developer
galadhon	clx-report	1	Unix Admin
edbort	clx-report	0	Developer
dennisrosa	clx-report	0	Developer
danilo_lr	clx-report	0	Developer
alcir	clx-report	0	Developer
agathocles	clx-report	0	Developer
jsedwards	clutil	1	
prosenjit	clumper	1	
horvathsm	clrunner	1	
lavii	clovis	1	
bunninator	cloudquest	1	
azola7	cloudquest	0	Developer
matomira	clore	1	
crsadun	clopt	1	
sbellon	cloneval	1	
olafseng	cloneanalyzer	1	Project Manager
mattbiehl	cloneanalyzer	1	
stig	clocc	0	
smk	clocc	1	
sds	clocc	1	
rtoy	clocc	0	
pvaneynd	clocc	1	
pfdietz	clocc	0	Developer
marcoxa	clocc	1	
liam	clocc	0	
lhunter	clocc	0	Developer
kevinrosenberg	clocc	0	Developer
kaelin	clocc	0	
haible	clocc	0	
gbyers	clocc	0	Developer
frank_adrian	clocc	0	Developer
donc	clocc	0	
cfourier	clocc	0	
airfoyle	clocc	0	Developer
rvinyard	clipsmm	1	
marktoml	clipsinterface	1	Developer
cissmjg	clipsinterface	1	
patriciats23	clinicadental	1	
dkaufman	clicksql	1	
wegster	clib2	0	Developer
theantony	clib2	0	
tfrieden	clib2	0	
sba	clib2	0	
obarthel	clib2	1	
hfrieden	clib2	0	
damato	clib2	0	
ptw419	cli-dasm	1	
espen	clg	1	
xdegaye	clewn	1	Project Manager
tysinsh	clematis	1	
vsprog	clear-box	0	Developer
purplechap	clear-box	1	Project Manager
davidhutton	clear-box	0	Tester
caj	clear-box	0	Editorial/Content Writer
willum	cleanux	1	Developer
torstein	cleanux	1	Developer
lethevert	cleanoptenv	1	
blackhorus	cleanhandler	1	
wiering	cleangl	1	
msorens	cleancode	1	
szuwalski	cle	1	Project Manager
daniel_yokomizo	clcl	1	Developer
virtualcasino	clawlib	0	Developer
shishio	clawlib	1	All-Hands Person
mindstorm2600	clawlib	1	
jcguevarap	clawlib	1	All-Hands Person
cyberfreak	clawlib	0	Developer
bu_jiva18	clawlib	1	Developer
derijkp	classytcl	1	
jstevh	classviewer	1	Project Manager
jorge_guerra	classreader	1	
fikin	classmarshaling	1	
danikenan	classlocator	1	
avner78	classlocator	1	Developer
liviu_aurelian	classgraph	1	
oscarxie	classftp	1	
jackyamaza	classftp	0	Developer
hxs_handle	classftp	0	Analysis / Design
zack123	classfinder	0	Developer
wojtekmichalik	classfinder	0	Developer
tmorillas	classfinder	0	Developer
sinan12	classfinder	0	
raul_ramirez	classfinder	0	Developer
qiaoc	classfinder	0	Developer
prometheas	classfinder	0	Developer
piotrekfronc	classfinder	0	Developer
paul-val-van-bc	classfinder	0	Developer
nikitakoselev	classfinder	0	Developer
mr_dhafer	classfinder	0	Developer
mmallia	classfinder	0	Developer
miguel_delgado	classfinder	0	Developer
lu_li	classfinder	1	Developer
johntsiokos	classfinder	0	Developer
jbatko	classfinder	0	Developer
jasonli_uk	classfinder	0	Developer
ixub	classfinder	0	Developer
hgbentley	classfinder	0	Developer
henrywong_75	classfinder	0	Developer
giulio79	classfinder	0	Developer
georgievh	classfinder	0	Developer
g6liu	classfinder	0	Developer
elation	classfinder	1	Project Manager
dekaaked	classfinder	0	Developer
clyde008	classfinder	0	Developer
boguslawfraszko	classfinder	0	Developer
blourencolopes	classfinder	0	Developer
bebe700	classfinder	0	Developer
andrey_goodman	classfinder	0	Developer
acme	classfile-perl	1	
tanmaykm	classeditor	1	
rcromer	classbrowser	1	
holding-account	class-suite	1	
ozterminal	claro	1	Developer
marshals	claro	0	Developer
gianp	claro	1	Developer
sphair	clanlib	1	Developer
rombust	clanlib	0	Developer
mstarch	clanlib	1	Developer
japj	clanlib	1	Developer
emu	cl-sdl	1	Project Manager
aerique	cl-sdl	1	Developer
binary_w0lf	cl-matrix	1	
emu	cl-ldap	1	
r790	cl-edit	1	
stefanbjarni	cl-eclispe	1	
rpelisse	ckjm	1	Unix Admin
ndox	ckjm	1	
dspin	ckjm	1	
loverdos	ckkl-core	1	
aton30	ckii1	1	
nudge	cjavaipc	1	
zebdefrar	cjan	1	Developer
perja	cjan	0	Analysis / Design
michael_davey	cjan	1	Project Manager
gregor42	cjan	1	Analysis / Design
btol45	cjan	1	Project Manager
lordvitto	citric	1	Graphic/Other Designer
garethnelsonuk	citric	1	Developer
sticksoftware	circularslider	1	
derletztekick	circlefitting3d	1	
ronounours	cimg	1	Project Manager
matley	cilk	1	
jng	cilk	1	
bradleykuszmaul	cilk	1	
georgeck	cil-parser	1	Project Manager
anncatherine	cil-parser	0	Developer
silverlime	cigmas	1	Project Manager
nickel	cigmas	1	Developer
thorstenhell	cids-toolkit	1	Project Manager
thofmann	cids-toolkit	0	Developer
pdihe	cids-toolkit	0	Developer
martinscholl	cids-toolkit	0	Developer
cismet	cids-toolkit	0	Developer
meterman	cidee	1	
wjbaird	cidc	1	
alessage	ciclope	1	
mcarro	ciaoprolog	1	
clip	ciaoprolog	1	Developer
noyasoft	chttpclient	1	
levicm	chronometer	1	
chickenmoo	chrono	1	Project Manager
mlipper	chronicj	1	
mararsh	chong2see	1	All-Hands Person
lilygliding	chong2see	1	All-Hands Person
thierry_benoist	choco	1	Developer
njussien	choco	1	Project Manager
menana	choco	0	Developer
laburthe	choco	1	Project Manager
hadrien	choco	1	Developer
grochart	choco	1	Developer
g_richaud	choco	0	Developer
cprudhom	choco	1	Developer
arnaud_m	choco	0	Developer
chobit	chobits	1	All-Hands Person
drake42	chlorine	1	
randomskk	chisel	0	Developer
ajduncan_1	chisel	1	
alan_borsato	chiron	1	
wtblanchard	chiphpug	0	Developer
webdevguy1	chiphpug	0	Developer
tabbey	chiphpug	1	Project Manager
susfour	chiphpug	1	Developer
richardlynch	chiphpug	1	
plural	chiphpug	0	Developer
nolastowe	chiphpug	0	Developer
k8lin	chiphpug	0	Developer
jhawkinsaccp	chiphpug	0	
harkins	chiphpug	0	Developer
fawadhalim	chiphpug	0	
doshhar	chiphpug	0	Developer
coneill	chiphpug	0	Developer
ankurpatel78	chiphpug	0	
chipt	chip	1	
tim3pagden	chinook	1	
jonshute	chimputil	1	
timdale	chimpinstall	0	Tester
steveconlan	chimpinstall	0	Developer
jonshute	chimpinstall	1	
bdhooper	chimpinstall	0	
aiue3	chimaira-xion	1	
ghoot	chiki	1	Project Manager
rhymed	chickenscratch	1	All-Hands Person
bedick	chgpw	1	
chebmaster	chepersy	1	
suranyami	chello	0	
skc	chello	1	Developer
ccambien	chello	1	Project Manager
marbro	cheiron	1	
micahcowan	check	0	Developer
hugo303	check	1	Project Manager
cpickett	check	1	Developer
jjsimas	chart2d	1	Project Manager
sargon_master	chart-taglibs	0	Developer
sacevedom	chart-taglibs	0	Developer
katel	chart-taglibs	1	Developer
mschulze_99	charpoly	1	
frankbuss	charon	1	
kiplingw	charlieface	1	
zeram	chaosengine	0	Doc Writer
xsarinx	chaosengine	1	Web Designer
pjenvey	chaosengine	0	Unix Admin
meyek	chaosengine	0	Developer
masilis	chaosengine	1	Analysis / Design
emoe	chaosengine	1	All-Hands Person
cmang	chaosengine	0	All-Hands Person
ceiled	chaosengine	1	All-Hands Person
fastdragon	channelmanager	1	Developer
deanhiller	channelmanager	0	
dadrox	channelmanager	0	Developer
chaopsychochick	channelmanager	0	Developer
cac_yxu	channelmanager	0	Developer
cac_qjiang	channelmanager	0	Developer
cac_hjiang	channelmanager	0	Developer
ameetkulkarni	channelmanager	0	Developer
glongman	changespy	1	
jgilbertsjc	change-mgmt	1	
paul_meyers	chameleonskin	1	Developer
bernardfrancois	chameleonskin	1	
rminnich	chamatools	0	Developer
matts22	chamatools	1	
f2f	chamatools	0	Developer
h_wilkinson	chalten	1	
ebekker	chai	1	
cgprof	cgprof	1	
uotremel	cgnspp	0	Developer
manuelkessler	cgnspp	1	Project Manager
strarup	cgmuscle	0	
platypuus	cgmuscle	1	Project Manager
juddsimantov	cgmuscle	1	Project Manager
dramaticdigital	cgmuscle	0	
devoid1	cgl-class	1	
mshiltonj	cgi-test	1	
cmilett	cgi-plus-plus	1	
irperez	cgewrapper	1	Project Manager
fireangel	cgewrapper	1	Developer
pladams9	cgcps	1	
jasonw754	cg-phpdoc	1	All-Hands Person
zizz1	cfgparser	1	
v_pecinka	cfgparser	1	
koko007	cfgparser	0	Graphic/Other Designer
burlog	cfgparser	1	
kxmode	cfxml-forum	1	Developer
bean-bag	cfunctions	1	
jimcollins	cfsynergy	1	
seeplusplus	cfour	1	
cforgeleader	cforge	1	Developer
orbwave	cfobjects	1	
mihi	cfml	0	Developer
luxux	cfml	0	Developer
dr_maux	cfml	1	Project Manager
guyou	cflow2vcg	1	Project Manager
hamgert	cfiframe	1	
haddons	cfiframe	1	Project Manager
dmgass	cfgparse	1	
jsutton	cfglitch	1	Project Manager
bakoonet	cffbasic	1	
gamescoper	cfagcms	1	
jword	cfactory	1	
cf2jsp	cf2jsp	1	
glennrp	cexcept	1	
cosmin	cexcept	1	
maynardd	cetools	1	
twigletmac	cereal-web-kit	1	Project Manager
pg_tip	cereal-web-kit	0	
patrige	cereal-web-kit	0	Developer
mgruff	cereal-web-kit	1	Developer
jasonlotito	cereal-web-kit	1	Project Manager
feyddevnet	cereal-web-kit	1	Project Manager
bweirdan	cereal-web-kit	0	Developer
webgroupmedia	cerberus-kb	1	
patrick_reilly	cep	0	Doc Writer
millergh	cep	0	Project Manager
jaxn	cep	1	
futuraworkz	cep	1	Developer
atuining	ceodbc	1	
stargazerm	centum	0	Graphic/Other Designer
sirmasi120	centum	0	Doc Writer
schombert	centum	1	All-Hands Person
cancered	centum	0	Web Designer
luxspes	cemanahuatl	1	Developer
chochos	cemanahuatl	0	
bzinchenko	cellsheet	1	
lvcq	cellosi	0	Developer
hemareddy	cellosi	1	
nickerso	cellml	1	All-Hands Person
volker_reichel	celldb	0	Developer
paulkuit	celldb	1	
hacker-one	cellautomatalib	1	
twiad	celengine	1	Developer
styxo	celengine	1	Project Manager
rtimm	celengine	1	Project Manager
noteventime	celengine	1	Developer
andyze	celengine	1	Project Manager
schoenborno	cehtl	1	
cehbab	cehnet	1	
dbrower	ceespot	1	
zappo	cedet	1	No specific role
surajacharya	cedet	0	Developer
sekissov	cedet	0	Developer
safanaj	cedet	0	Developer
ponced	cedet	0	Developer
pkinnucan	cedet	0	Developer
kpoxman	cedet	0	Developer
kiniry	cedet	0	Developer
joakimv	cedet	0	Developer
emacsman	cedet	0	Developer
berndl	cedet	0	Developer
airboss	cedet	0	Developer
jbevain	cecil	1	
abretz	ceb	1	
gtokas	cdx10	0	Developer
wasteland	cdx	0	Developer
pyabo	cdx	0	Developer
play	cdx	0	Developer
nappsulze	cdx	0	Developer
mindcry	cdx	0	Developer
mcunha	cdx	0	Developer
l99057j	cdx	0	Developer
karasu	cdx	0	Developer
janni	cdx	0	Developer
istan	cdx	1	Project Manager
hebertjo	cdx	0	Developer
greven	cdx	0	Developer
fireangel	cdx	0	Developer
codingman	cdx	0	Developer
coderdude	cdx	0	Developer
bsimser	cdx	1	Project Manager
borfast	cdx	0	Developer
alantar	cdx	0	
mlescuyer	cdt-contrib	0	
gowinex	cdt-contrib	0	
edgar_grimberg	cdt-contrib	0	
dougschaefer	cdt-contrib	1	
topcall	cdsd	1	
nnosov	cdl	1	
dpgigorro	cdkpp	1	Developer
dmagrom	cdkpp	1	Developer
zzzgggrrr	cdk	0	Developer
yz237	cdk	0	Developer
yongquan	cdk	0	Developer
wegner	cdk	0	Developer
vedina	cdk	0	Developer
ulif	cdk	0	Developer
tohel	cdk	0	Developer
thomaskuhn	cdk	0	Developer
telto	cdk	0	Developer
tashiro	cdk	0	Developer
sushil_ronghe	cdk	0	Developer
sulev	cdk	0	Developer
stomkinson	cdk	0	Developer
steinbeck	cdk	1	Project Manager
speleo3	cdk	0	Developer
sithmein	cdk	0	Developer
singh81	cdk	0	Developer
shk3	cdk	1	Developer
sea36	cdk	0	Developer
sarefo	cdk	0	Developer
reyez	cdk	0	Developer
revilo2208	cdk	0	Developer
rajarshi	cdk	1	Developer
petermr	cdk	0	Developer
pansanel	cdk	0	Developer
ospjuth	cdk	0	Developer
nprakash	cdk	0	Developer
nikodem	cdk	0	Developer
nielsout	cdk	0	Developer
mlemaudit	cdk	0	Developer
miguelrojasch	cdk	0	Developer
migueljmol	cdk	0	Developer
mfe4	cdk	0	Developer
mesprague	cdk	0	Developer
mekovich	cdk	0	Developer
martitm	cdk	0	Developer
mario_baseda	cdk	0	
labarta	cdk	0	Developer
kaihartmann	cdk	0	Developer
jonalv	cdk	0	Developer
jhpennwv	cdk	0	Developer
jharter	cdk	0	Developer
hantek	cdk	0	Developer
gilleain	cdk	0	Developer
fultoncr	cdk	0	Developer
f_marighetti	cdk	0	
egonw	cdk	1	Project Manager
edgarl	cdk	0	Developer
drzz	cdk	0	Developer
dleidert	cdk	0	Packager (.rpm, .deb etc)
djiao	cdk	0	Developer
dirk49	cdk	0	Developer
dieter_krachtus	cdk	0	Developer
dav10	cdk	0	Developer
chhoppe	cdk	0	Developer
bipinbihari	cdk	0	Developer
billyfish	cdk	0	Developer
bhadreshp	cdk	0	Developer
archvile18	cdk	0	Developer
akrassavine	cdk	0	Developer
zagor	cdjlib	1	Unix Admin
robertforss	cdjlib	0	Developer
perty	cdjlib	1	Developer
matsl	cdjlib	0	Developer
matsh	cdjlib	0	Developer
linus_nielsen	cdjlib	0	No specific role
ingrid	cdjlib	0	Developer
hahe	cdjlib	0	Developer
greythorn	cdjlib	1	Developer
dmarell	cdjlib	1	Developer
benny_h	cdjlib	0	Developer
cdiv	cdiv	1	
thebosm	cdis	1	
che_fox	cddb-py	1	
temam	cccpf	0	Developer
gfursin	cccpf	1	
ccrouzet	ccxsitoolkit	1	
cnlohr	ccursor	1	
axlecrusher	ccursor	1	Developer
ajlohr270	ccursor	0	
plund	ccull	1	
maxime2	ccull	1	
inovick	ccull	1	
marshak2	ccspellchk	1	
mhowlett	ccpgplot	1	
trident	ccounter	1	Project Manager
psylented	ccode	1	Project Manager
shackelford	ccmdev	1	
jkyamog	ccmdev	1	
arguepr	ccmdev	0	Developer
waazom	cclip	1	Project Manager
jlinoff	ccdoc	1	All-Hands Person
suyog	ccaudio	0	
richbodo	ccaudio	1	
dyfet	ccaudio	1	
dago	ccaudio	0	
blackpaw	ccard	1	
bignester	ccap	1	
danielcrawshay	cbusserver	1	
cfelaco	cbrowser	1	
brulow	cbits	1	All-Hands Person
beansv6	cbitlib	1	
stripwax	cbccl	0	Developer
carstenbreuer	cbccl	1	
arturo_rotondo	capstoneproject	1	
canf	canfproyects	1	
virgiltrasca	cameleonproject	1	
alibaabaa	calendar	1	
nirvdrum	cayenne	0	Developer
mshenga	cayenne	0	Developer
mkienenb	cayenne	0	Developer
mensk	cayenne	1	All-Hands Person
halset	cayenne	0	Developer
ericschneider	cayenne	0	Developer
cris	cayenne	0	Developer
cmiskell	cayenne	0	Developer
blacknext	cayenne	0	Developer
bdudney	cayenne	0	Developer
ashapochka	cayenne	0	Developer
adeshazor	catura	1	
jbm4ever	catspeed	1	
shodan123	catmother	1	
naaier	catmother	1	Developer
kajala	catmother	1	
gospel_virus	catmother	1	
golddevilfish	catmother	1	Developer
maxkr	cati	1	
myddrin	cathbad	1	
minus273	catb-bg	1	
kaloian	catb-bg	1	
joeenfield	catalysislink	1	
jeffmoore	catalysislink	1	
felixls	catalognow	1	All-Hands Person
tazzoli	cat	0	Developer
giovanni_giorgi	cat	1	Developer
paul_meyers	casualskin	1	Developer
bernardfrancois	casualskin	1	
patrickvankann	castor-taglib	1	
tobias_hauz	cassandra	1	Project Manager
thomasw1	cassandra	0	Developer
thomas_scharke	cassandra	0	Developer
thomas_rieger	cassandra	0	Developer
stefan_meyer	cassandra	0	Developer
robert_stindl	cassandra	0	All-Hands Person
michael_lindig	cassandra	0	Developer
matthias1707	cassandra	0	Developer
martin_aubele	cassandra	1	Project Manager
marco_miedl	cassandra	0	Developer
jinxu	cassandra	0	Developer
helmut_stoick	cassandra	0	Developer
heiko_wolf	cassandra	1	Project Manager
flabes	cassandra	0	Unix Admin
blixa	cassandra	0	Developer
andreas_granzer	cassandra	0	Project Manager
andreas_eidmann	cassandra	1	Project Manager
stephenhu	caspython	1	
nikgus	casilda	1	
ceharris414	casclient	1	
burzmali	carthag	1	
sunmaster2020	carsovu	1	Developer
malversan	carpe	1	
kaokart	cardboard	1	
goneaway	carbonkernel	1	Project Manager
wynholds	carbonfive	1	
swebster	carbonfive	0	
sivoh	carbonfive	1	Developer
sborgeso	carbonfive	1	
jahlonzo	carbonfive	1	
vidyaiyer	carbonado	0	Developer
sunny_g	carbonado	0	Developer
keller_tl	carbonado	0	Developer
justrudd	carbonado	0	Developer
jameswil	carbonado	0	Developer
fangchen	carbonado	0	Developer
dondo_seattle	carbonado	1	Developer
denizh	carbonado	0	Developer
deflaux	carbonado	0	Developer
darose	carbonado	0	Developer
broneill	carbonado	1	Developer
bcastill	carbonado	0	Developer
annlewis	carbonado	0	Developer
tmarti	carbon	0	Developer
powercrazy	carbon	1	
jdreed	carbon	1	Developer
isdhir	carbon	0	Developer
ghinkl	carbon	1	Project Manager
dvoet	carbon	1	Developer
cmicali	carbon	1	
cherro	carbon	1	Project Manager
araman	carbon	0	Developer
pod9160	carbine	1	
skrauss	car-dsp	1	
bluefoxicy	capsaicin	1	Web Designer
micethomas	caps-toggle	1	
bearmini	capellini	1	
stevecassidy	cantcl	1	
pascalscheffers	cantcl	1	Developer
volodya	canonscanner	1	
salvestrini	canonscanner	0	Developer
nrutman	canonscanner	0	Developer
kzmi	canonscanner	0	Developer
eppesuig	canonscanner	0	Developer
zone	canny	1	Developer
szougari	caniswing	1	
hobb0001	candygram	1	
amuino	candy4appfuse	1	
virtualjay	camtrivia	1	Developer
ethryx	camtrivia	1	
robertmm	camprocessor	1	All-Hands Person
nagolusidhartha	camprocessor	0	Developer
drrwebber	camprocessor	1	Advisor/Mentor/Consultant
yrashk	camomile	0	Developer
yori	camomile	1	
mattam	camomile	0	Developer
yori	camldt	0	
soutaro	camldt	1	
stennie	camelpack	1	Developer
rkobes	camelpack	0	Developer
fireartist	camelpack	0	Developer
dagolden	camelpack	0	Developer
adamkennedy	camelpack	0	Developer
uberto	camelos	1	Project Manager
paolorossi	camelos	0	Developer
decko	camelos	1	Project Manager
caunt	camelos	0	Developer
andrea_magni	camelos	0	Developer
yotamabramson	camellia	0	Developer
steux	camellia	1	All-Hands Person
ghorayeb	camellia	0	
delaunay	camellia	0	Developer
bogdanflorin	camellia	0	
alex_iliasov	cama	1	Project Manager
alexili	cama	1	
calmosoft	calmosoft	1	
gsaielli	calleridsuite	1	
jsedwards	calc-o-matic	1	
