dev_loginname	proj_unixname	is_admin	position
pep4	cadkit	1	Project Manager
tfurlong	cadkit	0	No specific role
wsuchewie	cadkit	1	Developer
efa	safe	0	No specific role
pgcrism	safe	1	No specific role
stripslashes	paced	1	No specific role
apiou	adgali	1	Project Manager
rschoening	j2xtreme	1	No specific role
hambo_account	hambo	0	No specific role
zaheed	hambo	1	Advisor/Mentor/Consultant
dbjh	ucon64	1	Developer
johndie	ucon64	0	Developer
jwjw	ucon64	0	Developer
noisyb	ucon64	1	Developer
trgse	ucon64	0	Developer
troy_melhase	ibpy	1	Developer
costra	phlxr	0	Developer
cynicz	phlxr	1	No specific role
inqbus	phlxr	0	Web Designer
btobin	eaitoolbox	1	Project Manager
oscar_the_dog	eaitoolbox	1	Project Manager
phil_sj	eaitoolbox	1	No specific role
eamelink	eambbparser	1	No specific role
shai-hulud	qdlos	1	No specific role
uisdean	xampl-pp	1	No specific role
mteel	radlib	1	No specific role
jnye	objectthread	1	No specific role
mteel	radlib-gpl	1	Project Manager
naquin	safedata	1	No specific role
webarthur	mydbadmin	1	No specific role
julianreich	objectum	1	No specific role
gabriel_bornia	ucpapyrus	1	No specific role
supercranky	bamcompile	1	No specific role
whiteshampoo	var-save	1	All-Hands Person
nafm	mydblist	1	No specific role
dredd	hammerhead	1	No specific role
etnt	hammerhead	1	No specific role
mdwyer	hammerhead	1	No specific role
nfx3	hammerhead	0	Developer
rbondi	mydbrand	1	No specific role
aeinbu	bananadotnet	0	Developer
molokai	bananadotnet	0	Developer
plillevold	bananadotnet	1	No specific role
tektor	bananadotnet	0	Developer
simeonzv	varhigh	1	No specific role
albamuth	galacticfront	0	Graphic/Other Designer
jebak	galacticfront	0	Web Designer
songster	galacticfront	0	Web Designer
tsayles	galacticfront	1	Project Manager
zowie	galacticfront	0	Advisor/Mentor/Consultant
enriche	lambda-scrabble	1	No specific role
ambelovsky	ibtlib	1	All-Hands Person
candera	wangdera	1	All-Hands Person
noradcrew	phoenixams	0	Developer
rmpp	phoenixams	1	Project Manager
balareddy007	hammurapi	0	No specific role
dunai2004	hammurapi	0	No specific role
germinal	hammurapi	0	No specific role
jayramj	hammurapi	0	No specific role
joskulj	hammurapi	0	Developer
mucbj0	hammurapi	0	No specific role
pvlasov	hammurapi	1	No specific role
sglee77	hammurapi	0	No specific role
tasneem	hammurapi	0	Developer
tgtrspencer	hammurapi	0	No specific role
vpvaidya	hammurapi	0	No specific role
zilogger	hammurapi	0	No specific role
linvald	variableeditor	1	No specific role
davibu	yajal	1	No specific role
mobileagent	yajal	0	No specific role
alruiz15	wanghy	1	Developer
paticubita	wanghy	0	Developer
albertbuyo	earcon-adf	0	Developer
mjou	earcon-adf	0	Developer
scamps	earcon-adf	1	No specific role
firdaus_halim	objmap	1	No specific role
gary-barnes	eareqpro	0	Developer
martinvdberg	eareqpro	1	No specific role
horkychen	packagebuilder	1	No specific role
oderin	j4bib	1	No specific role
candb_dev_lead	ibug	1	Developer
marktoml	ibug	0	Developer
rainyjyu	ibug	0	Developer
rcleveng	ibug	1	Developer
jtaylor1126	phoenixdev	1	Developer
gfk	cafeine	1	No specific role
mvalenty	earnware-data	1	No specific role
koen_plasmans	dali-prolog	1	No specific role
kcidsoft	ibuttonlib	1	No specific role
vomlehn	safeunits	1	No specific role
nandof	nandof	1	No specific role
bonniot	packages	1	No specific role
igouy	packages	0	No specific role
hampelratte	yajil	1	Developer
yegong	yajil	1	Project Manager
demarne	yajl	0	Developer
recipient00	yajl	1	No specific role
campanoni	xanlib	1	No specific role
francoisbean	phoenixgl	1	No specific role
lecando	nanning	1	No specific role
tirsen	nanning	1	No specific role
abhi0704	dalp	0	Developer
achyut	dalp	1	Project Manager
amitkalekar	dalp	0	Developer
randhir	dalp	1	No specific role
clintoca	packer	0	Developer
dmilstein	packer	1	No specific role
breadcrust	adjustimg	1	No specific role
rottmann	ucxx	1	No specific role
ajaygautam	yajul	0	Developer
gkerde	yajul	0	Developer
kentv	yajul	1	All-Hands Person
maxcsaucdk	yajul	0	Developer
oneovthafew	yajul	0	Developer
pgmjsd	yajul	1	All-Hands Person
dizzy	dalt	1	No specific role
moonfann	adkp	1	Developer
ccshan	kanren	0	Developer
dfried	kanren	0	Developer
dwmack	kanren	0	Developer
oleg	kanren	1	Developer
webyrd	kanren	0	Developer
markus-karg	rafc	1	Project Manager
ngan	tagbrowser	1	No specific role
amaltsev	xao	1	Analysis / Design
bdespain	xao	1	Advisor/Mentor/Consultant
buddachile	xao	0	Analysis / Design
jkxao	xao	0	Developer
konstsaf	xao	0	Developer
jwskene	spang	1	Developer
logicalgenetics	spang	1	Developer
rontana	spang	1	Developer
e4c5	xao-php	0	Developer
spasmoid	xao-php	1	No specific role
deflorio	raftnet	1	Advisor/Mentor/Consultant
miekeleeman	raftnet	1	Developer
mleeman	raftnet	1	All-Hands Person
stijnsymons	raftnet	1	All-Hands Person
tomsnyers	raftnet	1	Developer
vtom	raftnet	1	Developer
chernyshevsky	wapache	1	Developer
splitsecond	wapache	1	Developer
bastl	tagcloud	1	No specific role
oliver_horst	tagcloud	1	Developer
quixoticraindrp	vartrack	1	No specific role
andreymirzoyan	xaosos	1	No specific role
dennis56	phoenixz	0	Developer
phoenixz	phoenixz	1	Project Manager
thereckter	phoenixz	0	No specific role
hjawaid	jaad	1	No specific role
e075xk	xap2	1	No specific role
rsanders	yaktest	0	Developer
vputz	yaktest	1	Project Manager
vputz	yaktrack	1	No specific role
bmoseley	ical4j	0	Developer
fortuna	ical4j	1	No specific role
miked	ical4j	0	Developer
rletness	ical4j	0	Developer
shahsag	sagar-r-shah	1	No specific role
niemeyer	macrosystem	1	No specific role
chaosknight	kaoticworld	1	No specific role
pcauto	qf-objects	1	No specific role
jasonkl	icalendar	1	Project Manager
mistert_sparal	sparal	1	No specific role
cocoy	qf-utils	0	Developer
francisdobi	qf-utils	1	No specific role
greenfi	qf-utils	0	Developer
kingerfly	qf-utils	0	Developer
ryhzhang	qf-utils	0	Developer
td202	qf-utils	0	Developer
packetvb	packetvb	1	Project Manager
chamibang	uddp	0	Developer
pondu	uddp	1	No specific role
voicent	phone-survey	1	No specific role
cahaya	cahaya-asas	1	No specific role
apakuni	xaraya	0	Developer
baraboom	xaraya	1	Developer
besfred	xaraya	0	Developer
bmcgilligan	xaraya	0	Developer
child_god	xaraya	0	Developer
clshrock	xaraya	0	No specific role
dracosarcane	xaraya	1	Project Manager
dudleyc	xaraya	0	Developer
epsilon7	xaraya	0	Developer
gabrielconnor	xaraya	0	No specific role
jasonjudge	xaraya	1	Project Manager
jbeames-sf	xaraya	0	Developer
johnnyrocket	xaraya	1	Project Manager
jojodee	xaraya	0	Developer
kams_sf	xaraya	0	Developer
marcel	xaraya	1	Project Manager
marcinmilan	xaraya	1	Developer
mikespub	xaraya	0	Developer
niceguyeddie	xaraya	0	Developer
rabbitt	xaraya	1	All-Hands Person
stratagem	xaraya	0	Tester
thx1855	xaraya	0	Developer
varchar	xaraya	0	Developer
voll	xaraya	0	Developer
xarayageek	xaraya	0	Developer
evels	banenas	1	No specific role
cjstehno	taggerplugin	1	No specific role
lumata	lamp5	1	No specific role
krylloan	kapi	1	No specific role
ayhan	cahitarf	1	No specific role
pdovydaitis	udengine	1	No specific role
johnqueso	sageifc	1	No specific role
xevol	sagelib	1	No specific role
eddieajau	xarcims	1	No specific role
essmann	taglets	1	Developer
traber	taglets	1	No specific role
anir	banglalinux	1	All-Hands Person
banglalinux	banglalinux	1	Developer
rahatayub	banglalinux	1	All-Hands Person
zahidbd	banglalinux	0	Developer
daleanson	kappalayout	1	No specific role
avanosdale	raid	1	No specific role
tkarr	raid	1	Developer
aksergey	cairngormflex	1	No specific role
glgay	xarm	1	No specific role
johnqueso	sagent	1	No specific role
ksevindik	jabbar	1	No specific role
knigge	taglibtools	1	No specific role
matthiasanlauff	xasm	1	Project Manager
pwkutter	xasm	1	Project Manager
biswapesh	tagmanager	1	No specific role
gerlach	nanoterm	1	Project Manager
prabhakar	banjo	1	No specific role
osmo	tagmgr	1	No specific role
rangalo	easy-connection	0	Developer
segfaulthunter	easy-connection	1	No specific role
skop	easy-connection	0	Web Designer
bidu	saguim	1	Developer
marx-gomes	saguim	1	No specific role
hannootje	sparqlviz	1	Developer
keithrichards	sparqlviz	1	Project Manager
pgmillard	jabbercom	1	No specific role
tguzik	jabbercom	1	Developer
iakovz	phontonmm	1	No specific role
markus_palme	vb-doc	1	Project Manager
cyberelf	nanoxml	1	No specific role
maxkhaskin	galg	1	No specific role
kckrinke	udpm	1	Project Manager
lycj	cake	1	No specific role
adsp	fann	0	No specific role
devym	fann	0	Developer
fosf	fann	0	Developer
hawk78	fann	0	Developer
larsam	fann	0	Developer
lexort	fann	0	Developer
looksirdroids	fann	1	Developer
mailseth	fann	0	Developer
psyklic	fann	0	Developer
tadpole9	fann	0	Developer
the_soman	fann	0	Developer
jorgens	vb-lite-unit	1	No specific role
kuba-11	obskurator	1	No specific role
cismaru	hangman-ruby	1	No specific role
easy-store	easy-framework	1	No specific role
ozanbilici	obsoft	1	No specific role
baykit	tagprint	1	No specific role
makotos	tagprint	1	Project Manager
micci	tagprint	1	Project Manager
reval	tagprint	1	Developer
michelcoene	karekol	1	No specific role
captoblivious	galileo	1	No specific role
abhattcos	xaware	0	No specific role
credd	xaware	0	No specific role
dwieland	xaware	0	No specific role
heyrichards	xaware	0	Developer
jgpeters	xaware	1	Tester
joncweaver	xaware	0	Developer
jtarnows	xaware	0	No specific role
kevindibble	xaware	0	No specific role
kshishir	xaware	0	Developer
kvandersluis	xaware	1	Developer
mlamle	xaware	0	No specific role
rajghiya	xaware	0	No specific role
ravindrach	xaware	0	No specific role
satishkuncha	xaware	0	Developer
tferguson_xa	xaware	1	Developer
thadakavasu	xaware	0	Developer
voconnor	xaware	0	No specific role
xa_admin	xaware	1	No specific role
xa_dblack	xaware	1	Project Manager
chrwei	jabberlib	1	No specific role
jsmecham	jabberlib	1	No specific role
zelphyr	jabberlib	1	No specific role
hkiemes	tagsearch	1	No specific role
ragnaroek	dandelion-ecl	1	No specific role
farcrafter	obtruder	1	No specific role
dandra	dandra	1	Project Manager
jalizer	dandra	0	Developer
jonkje	spartacusg	1	No specific role
ken_ore	spartacusg	0	No specific role
wshin	admiral	1	Project Manager
jens_bergstrom	nantvisual	1	No specific role
digitalart	udsl	1	No specific role
jdhildeb	phormation	1	No specific role
nokes	phormation	1	Developer
nordkyn	phormation	0	Developer
scala	karis	0	Project Manager
svinot	karis	1	Project Manager
pbhaniramka	cal	1	No specific role
pbdhivakar	pactool	1	No specific role
cayel	hanoi	0	Developer
tirsen	hanoi	1	Project Manager
hendriks73	tagtraum-jo	1	No specific role
mn_de	tagtraum-jo	0	Developer
timoross	tagtraum-jo	0	Developer
pmaupin	warbler	1	No specific role
cjd4	tagunit	0	Developer
sam_dalton	tagunit	1	All-Hands Person
simon_g_brown	tagunit	1	All-Hands Person
vailtom	xbase-dev	1	No specific role
robject68	yaml4j	1	No specific role
garzol	ocamaweb	1	Project Manager
jbesnard	ocamaweb	0	Developer
jf-leg	ocamaweb	0	Web Designer
true_garzol	ocamaweb	0	Editorial/Content Writer
chris_77	ocaml-benchmark	1	No specific role
papit01	napai	1	No specific role
davep	xbasemode	0	Developer
romberg	xbasemode	1	No specific role
pyropunk	yamlit	1	No specific role
covrainbow	myforms	0	Developer
dkburk	myforms	0	No specific role
dmcfeeters	myforms	1	Developer
pilotpencil	myforms	0	No specific role
auxesis	xbashserv	0	Tester
breadcrust	xbashserv	1	Developer
the-raptor	xbashserv	0	Web Designer
cubber	zengine	1	Developer
elchem0	zengine	1	No specific role
stromgt	banteng	1	No specific role
smimram	ocaml-glpk	1	No specific role
bazald	zenilib	1	Project Manager
skorobogatov	xbb-code	1	No specific role
hschlen	phost-contrib	0	Developer
jsedano	phost-contrib	0	Developer
lastberserker	phost-contrib	1	Project Manager
mauritsvanrees	phost-contrib	0	Developer
nto	phost-contrib	0	Developer
pw5	phost-contrib	0	Developer
rhjennings	phost-contrib	0	Developer
soronthar	phost-contrib	0	Developer
streu	phost-contrib	1	Project Manager
adubey	ocaml-lib	1	No specific role
bhurt	ocaml-lib	0	No specific role
jjhellst	ocaml-lib	0	Developer
mottl	ocaml-lib	0	Developer
my_login	ocaml-lib	0	Developer
ncannasse	ocaml-lib	1	Project Manager
rwmjones	ocaml-lib	0	Developer
skaller	ocaml-lib	0	No specific role
trevarthan	ocaml-lib	0	Developer
yori	ocaml-lib	0	No specific role
frank-mlc	napkin42	0	Developer
ryanryan	napkin42	0	Developer
zer0wing	napkin42	1	No specific role
imhuy	fanxipan	1	No specific role
alexlamsl	napkinlaf	0	Developer
cybercerberus	napkinlaf	0	Developer
greggwon	napkinlaf	0	Developer
kcrca	napkinlaf	1	Project Manager
napkindrawing	napkinlaf	0	Developer
rharwood	vbaunit	1	No specific role
abelsson	jabcpp	0	Developer
gmacgregor	jabcpp	1	Project Manager
tcharron	jabcpp	1	No specific role
titanite	jabcpp	0	Developer
uzdun	saiws	1	No specific role
brunorezende	uemr	1	Project Manager
carlosmurray	uemr	1	Project Manager
eaugsten	uemr	1	Project Manager
mbax	uemr	1	No specific role
blogger	adodbapi	0	Developer
ekelund	adodbapi	1	Project Manager
kf7xm	adodbapi	1	Project Manager
madedit	madedit	1	Project Manager
joun	padk	1	Project Manager
objektiv	tailforwin32	1	No specific role
paulperkins	tailforwin32	1	Project Manager
ragamuffin	tailforwin32	0	Developer
warlock00	tailforwin32	0	Developer
meddochat	napoleon	1	No specific role
jaspervdg	zenlib	0	Developer
zenitram	zenlib	1	No specific role
killian35	vbcorlib	1	No specific role
behemotha	madeleine	0	No specific role
ghettojedi	madeleine	0	Developer
ndrs	madeleine	1	No specific role
sdsykes	madeleine	0	Developer
tirsen	madeleine	0	No specific role
idanii	easyasio	1	No specific role
byan	rainbow-eiffel	1	Project Manager
marcosffm	rainbow-eiffel	0	Developer
mharing	faq-it	1	Project Manager
mpregent	jabls1	1	Project Manager
sonbuianh	tailormanager	1	No specific role
jlbrd	qide	1	No specific role
d_plaindoux	ocaml-xml	1	No specific role
rvillaver	gallium	1	No specific role
jsedwards	calc-o-matic	1	No specific role
denniswachira	baraza	1	No specific role
maralo	napt	0	Developer
softwarekoch	napt	1	No specific role
tchester	vbdoc	1	Developer
vuud	vbdoc	1	Project Manager
swildermuth	adonetpack	1	No specific role
kevinrosenberg	uffi	1	No specific role
erikhix	rainforest	1	No specific role
zenspider	zenspider-cmp	1	All-Hands Person
oliv__a	ocamlplot	1	No specific role
kevin3stone	spc	1	No specific role
tinaye	spc	0	Developer
dapissarenko	barchart4palm	1	No specific role
doughellmann	happydoc	1	No specific role
wrobell	happydoc	0	No specific role
deyaeddin	yanax	1	No specific role
erle_dzus	landxmlsdk	0	No specific role
nathancrews	landxmlsdk	1	No specific role
galeon_	far-engine	1	Developer
mardulf	far-engine	1	Graphic/Other Designer
raboni	far-engine	1	Porter (Cross Platform Devel.)
fpena	kasai	1	Developer
mpena	kasai	0	Developer
norbes	kasai	1	Developer
rzuasti	kasai	1	Project Manager
galor	galor	1	No specific role
laurentmartelli	jac-aop	1	No specific role
nur	jac-aop	1	No specific role
dbai	tajaxable	1	Developer
joannafan	tajaxable	1	Developer
scw1109	tajaxable	1	Developer
vl_o	occsketcher	1	No specific role
kasspip	occultation	1	Project Manager
mwsimpson	barcodingtools	1	No specific role
anhkheg	lang-xdl	1	Developer
darkrandomkid	lang-xdl	1	Project Manager
hikaruyami	lang-xdl	1	Developer
boddlnagg	gamadus	1	No specific role
lebriquer	daoi	1	No specific role
coolsummer	fare	1	Developer
bibok	jaccessmngr	1	No specific role
dtint87	jaccessmngr	0	Developer
yizha	jaccessmngr	0	Developer
marcosgambeta	harbourboleto	0	No specific role
marioargon	harbourboleto	1	Project Manager
masturm	harbourboleto	1	Developer
guypes	vbisam	0	Developer
johann_v_n	vbisam	0	Developer
miscellone	vbisam	0	Developer
simrw	vbisam	0	No specific role
trev_vb	vbisam	1	Developer
zbenjamin	vbisam	0	Developer
roblez	harbourminigui	1	No specific role
voloda	raklib	1	No specific role
stef686	warmouth	1	No specific role
ferraro	ufsc	1	Project Manager
cowwoc	jace	1	Developer
rreyelts	jace	1	No specific role
fafhrdius	easycomments	1	No specific role
jeff_epstein	xbnjava	1	No specific role
altheengineer	dapact	1	All-Hands Person
mbarchfe	qkdt	1	No specific role
ghelman	vblib	1	No specific role
guilhermebf	vblib	1	No specific role
sbvb	vblib	1	Project Manager
alask	yaonl	1	No specific role
e2morgan	rakurai	1	No specific role
bwchan	easyconf	0	Developer
ifolmedo	easyconf	0	No specific role
j_bermejo	easyconf	0	Developer
jferrergerminus	easyconf	1	Developer
jorgeferrer	easyconf	1	Developer
kortatu	easyconf	0	Developer
nnombela	easyconf	0	Developer
dashorst	baritus	1	Developer
eelco12	baritus	1	No specific role
laurenshop	baritus	1	Developer
mrmean	baritus	1	Developer
the_ellessar	baritus	0	Developer
r0hit	faro	1	No specific role
alexanderb	zerberus	1	No specific role
bratfisch	zerberus	1	Developer
mark_j_ringer	rally-software	1	No specific role
michael_masters	rally-software	1	Developer
killian35	vbmock	1	No specific role
osmo	pagemgr	1	No specific role
squidbot	baroque	1	No specific role
foozy	pagemixer	1	No specific role
levous	rallyvsnetaddin	1	No specific role
cruise_wd	game-math3d	0	Developer
jwatte	game-math3d	1	Project Manager
pauldubois	game-math3d	0	Developer
pbrane	game-math3d	0	Developer
alibaabaa	calendar	1	No specific role
pylam	specacetao	1	No specific role
pylamhk	specacetao	0	Developer
geaaru	easydbus	1	No specific role
puria	easydbus	0	Developer
ramo102	easydbus	0	Developer
thunderzone	icg	1	Developer
vladeck	icg	1	Developer
mauhuur	oci8ml	1	No specific role
bdecaudin	salmon	0	Developer
